CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,e_above_hull (eV)
15728155,H10C6O2,0.765080584,C1CCC2(CC1)OO2,-2.514304771,-1.104847379,-1.414743149,-0.456442258,
11137604,H11C11N1O1,0.240907219,CCC1=CON=C1C2=CC=CC=C2,-1.110889998,-1.524581119,-0.825282364,-0.456338637,
64589220,H17C12S1N3,-0.811129326,CCCN(C1CC1)C2=CC=CC(=N2)C(=S)N,-0.254090837,0.079764066,-0.126899525,-0.455769046,
58974718,H14C10S1N2O1,-0.678240399,CC(=O)C1=NC=C(S1)N2CCCCC2,-0.094509883,-0.379975456,-0.218470145,-0.45461278,
21340452,Si2H12C4O4,0.514067414,C[Si]1(OO[Si](OO1)(C)C)C,0.325808359,-1.05153019,-3.53791022,-0.453571635,
20520404,H13C15N1O1,-0.877574468,CCN1C2=CC=CC=C2C3=CC=CC(=C31)C=O,0.005165987,-0.061187776,-0.030062207,-0.453134567,
45086447,H12C9O3,-1.158117004,CC1=C(C(=O)CC1(C)O)C(=O)C,0.198550044,0.327577326,0.233568493,-0.452442525,
70322498,H8C6N4O2,-0.453068136,C=C(NC1=C(C=NN1)C(=O)N)O,-0.421053001,-0.445718104,-0.476157807,-0.450355554,
53749889,H13C12S1N1O2,-0.486290029,CC1=C2C(=C(C=C1)SC)C=C(N2)C(=O)OC,-0.314223267,-0.43825049,-0.48919083,-0.450089112,
11030638,H12C11O3,-0.818513024,CC(C(=O)C1=CC=CC=C1)OC(=O)C,-0.344798599,0.007802519,0.093355483,-0.449863278,
136567,P1H3C1Cl1O1F1,0.938573745,CP(=O)(F)Cl,-1.489556573,-1.326195768,-2.691278027,-0.448551522,
55298888,H8C4S1N2O1,1.274487911,C1CS/C(=N/O)/CN1,-2.177895317,-1.540182041,-2.793183386,-0.447966169,
12448265,H8C6S1O2,0.09325361,CC12C=CC(S1)(OO2)C,-0.132164301,-0.233156995,-2.595445574,-0.44683434,
12499673,H8C11N2,-1.025228077,C1=CC=C2C(=C1)C=C3C=CNC3=N2,-0.028186946,0.156793276,0.279346088,-0.444621969,
16769075,H11C10N1O4,-0.024870635,COC1=CC=CC=C1C(=O)NC(=O)CO,-0.928629314,-0.68113922,-0.982162111,-0.444423758,
58896907,H7C11N2Cl1O1,-0.995697355,C1=CNC2=NC=C(C(=C21)C3=COC=C3)Cl,0.064372148,-0.075195106,0.332383395,-0.444255271,
55151984,H10C11N2O4,-0.7373032,CC1=CC(=O)N(C=C1)CC2=CC(=NO2)C(=O)O,0.872248487,-0.953204953,-0.345426399,-0.439715411,
61084327,H13C11Cl1F2,0.108018292,CC(C)(C)C(C1=C(C=CC(=C1)F)F)Cl,-1.018967412,-0.823849383,-1.116372935,-0.439189142,
7033869,H15C13N1O3,-0.604414273,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)C)C,-0.363234133,-0.166198331,-0.291257574,-0.438988809,
67236155,H9C6N3O1,-0.471525346,CN1C=CN=C1C(=O)CN,-0.461602613,-0.298616462,-0.451670741,-0.437744309,
2314953,H11C13N1O1F2,-0.224203346,CC1=CC(=O)C=C(N1C2=C(C=C(C=C2)F)F)C,-0.478655377,-0.682690243,-0.788973513,-0.437154862,
139862,Si1Cl3F1,-0.002722254,F[Si](Cl)(Cl)Cl,-1.076330683,-0.293756095,-1.235301202,-0.435592457,
58429481,H11C9S2N3,0.43654876,CCC1=C(C2=C(NC(=S)N=C2S1)N)C,-1.235673738,-1.395149046,-1.292064159,-0.435540111,
43446137,H13C9S1N3O1,-0.010104595,COCCSC1=C(C=CC=N1)C(=N)N,-0.917452572,-0.684708918,-0.971055239,-0.433921753,
66815401,H9C9N1O3,-0.955093121,C1COCC2=C1N=CC(=C2)C(=O)O,0.016933709,0.244883859,0.000918225,-0.433757262,
65918352,H13C13N1O1,-0.497364898,CC(=O)CCC1=CC=NC2=CC=CC=C12,-0.382070387,-0.492322831,-0.233087292,-0.433262534,
60929997,H13C8S1N3O3,0.255673258,CC1=NC(=NO1)CSCCC(C(=O)O)N,-0.273782805,-1.101249302,-1.986507259,-0.432419932,
66137577,H11C8S1N1O3,0.64695634,CC(CC(=O)O)SCC1=CON=C1,-1.59373896,-1.41712249,-1.502094365,-0.428681132,
57144443,H6C5S1O4,0.07848757,C1C=CC=C(O1)OS(=O)O,-0.725757027,-1.256693401,-0.821376057,-0.428060629,
43164105,H10C8N4O2,-0.106080459,C1=CC=NC(=C1)CNC(=O)C(=O)NN,-0.755442271,-0.933773361,-0.55997496,-0.427905328,
66612648,H12C14N2O2,-0.648709678,CC1=CC=C(C=C1)OC2=CC(=NC=C2)C(=O)N=C,-0.009959461,-0.352217449,-0.255067018,-0.427228827,
606066,H12C11O3,-0.818513024,CC1=CC(=CC(=C1O)C)C=CC(=O)O,0.115712557,-0.307522813,0.084290486,-0.427176474,
67407833,H7C9S1N3O1,-0.866499599,C1=CC=NC(=C1)NC(=O)C2=CN=CS2,-0.182160232,0.013162618,0.209665188,-0.426471871,
66649694,H13C11N5O1,-0.92925357,C1CN(CCN1)C(=O)C2=NN3C=CC=NC3=C2,-0.215389241,-0.199112842,0.64726412,-0.425833112,
70697231,H10C12O3,-0.903414019,COC1=CC=CC2=CC(=CC(=C21)O)C=O,0.205606818,0.168441373,-0.210788684,-0.424497092,
15065459,H9C14N1O3,-1.490339999,C1=CC=C2C(=C1)C(=NC3=CC=CC=C3O)OC2=O,0.574004527,0.88027335,0.481435099,-0.42255117,
23461966,H9C8N3O2,-0.261117766,C=CC(=O)OCC1=CN=C(C=N1)N,-0.693034873,-0.429428044,-0.620884028,-0.421116707,
58591590,H7C8N1O1,-0.988315014,C/C(=C/C#N)/C1=CC=CO1,-0.673340794,1.480397118,-0.367991814,-0.420980089,
4737218,H11C11S1N3O1,-0.622870126,CC1=C(SC2=C1C(=O)N(C=N2)CCC#N)C,-0.564845465,-0.294542095,0.202804078,-0.420865644,
15220529,H10C14N4,-1.30946314,C1=CC=NC(=C1)C2=CN=C(C=N2)C3=CC=CC=N3,0.484871604,0.772199001,0.152544131,-0.419795781,
20562165,H10C14O1F2,-0.966166633,CC(=O)C1=CC=C(C=C1)C2=C(C=CC=C2F)F,0.288029112,-0.005602664,0.106059338,-0.418335686,
55264779,H6C6N2O3,-0.822204195,C1=C(C=NC(=C1C(=O)O)N)O,-0.219147989,0.095714802,0.083742729,-0.417717174,
20190860,H16C10O5,-0.49367237,CCCCC(COC(=O)C=C)OC(=O)O,-0.220559103,-0.338294025,-0.462960199,-0.417138406,
43315725,H15C9N3O2,-0.34232759,CCCCCNC(=O)C(=O)NCC#N,-0.273865422,-0.459857462,-0.741903674,-0.417101555,
12724743,H9C8N3O3,-0.33863642,C1=CC(=C(C=C1C(=O)O)C(=O)NN)N,-0.581509871,-0.58884286,-0.310773678,-0.416172611,
28805630,H13C11N3O2,0.034190809,C1CNCCC1C2=NC(=NO2)C3=CC=CO3,-1.129540818,-0.812892275,-0.655194722,-0.415842565,
71367316,B4H2C2,-0.386622995,[B]1[B]C2[B]C1[B]2,0.188529933,0.350113432,-1.871925691,-0.415525218,
240861,H9C14O3F3,-0.71884599,C1=CC=C(C(=C1)C(=O)O)OC2=CC=CC(=C2)C(F)(F)F,-0.591455507,0.13755294,0.117405372,-0.415505861,
21941478,H8C7S1N2O1,-0.368167142,C1CSCN2C1=CC(=N2)C=O,-0.723154306,-0.368501958,-0.289328851,-0.414247757,
67406581,H8C12O2,-1.608462886,C1=CC2=CC=C1OC3=CC=C(O2)C=C3,1.280862025,0.014976464,1.06085431,-0.41144931,
22099232,H8C7N2O2,-1.032611775,C1=CN=C(C=C1C(=O)O)CN,0.029490207,0.142963629,0.474347685,-0.408505634,
45519620,H14C13N2O1,-0.936635911,CC(C)N1C(=O)C=CC(=N1)C2=CC=CC=C2,0.117217745,9.31E-05,0.242602631,-0.408332383,
13115135,H12C13N2O1,-0.674549229,CC1=C(C=CN=C1)C(=O)NC2=CC=CC=C2,-0.15175737,-0.401716925,0.134172403,-0.407158263,
49756467,H9C11S1N3,-0.065474868,C1=CC(=CC=C1C2=CSC(=N2)CC#N)N,-1.135714439,-1.554419496,0.459092773,-0.404577628,
72892566,H16C11N4O2,0.288895151,CCC(CN1C(=NC=N1)C2=C(ON=C2C)C)O,-0.778670164,-1.326079781,-1.185917539,-0.403997005,
298449,H12C12N2O1,-0.460450478,C1=CC=C2C(=C1)C(=CC=N2)CCC(=O)N,-0.150868188,-0.665220566,-0.222649044,-0.403348205,
65464183,H11C11N3O1,-0.168833073,C1CC1(C(=O)NC2=CC=CC(=C2)C#N)N,-0.727964454,-0.414468136,-0.770444915,-0.403229454,
13749911,H8C10S1N3Cl1,-0.840661405,C1=CC=C(C(=C1)N)SC2=NC=CN=C2Cl,0.135065617,-0.119109295,0.087469021,-0.403093145,
66666890,H11C14N1O3,-0.670858058,COC(=O)C1=C2C=CC(=CN2C3=CC=CC=C31)O,-0.272823067,-0.106563529,-0.024240036,-0.402700135,
62702721,H8C10N3Cl1O2,-0.648709678,CC1=NC(=C(C=C1)C(=O)O)N2C=C(C=N2)Cl,-0.33241849,-0.374393254,0.236801032,-0.402689957,
59675998,H14C12N1Cl1O2,-0.095006947,CCC(=O)CC(=O)N(C)C1=CC=C(C=C1)Cl,-0.405688146,-1.184755297,-0.534101785,-0.401594345,
14867443,H9C9S2N1,-0.652400848,CC1=CC=CC=C1N=C2SCS2,0.076326812,-0.002007054,-0.521914829,-0.400799603,
12176587,H9C7N1O3,-1.11751277,CC(C[N+](=O)[O-])C1=CC=CO1,0.245249458,0.355335333,0.352285244,-0.399944713,
56991490,H13C10S1N3O1,0.292586321,CC(C)COC1=NC2=C(C=NC=C2)SN1,-1.089091612,-1.492645098,-0.694869838,-0.399807931,
7659037,H12C12N6,-0.622870126,CC1=CC(=CC=C1)NC2=C3C(=NC=N2)N(N=N3)C,0.020955382,-0.344093395,-0.201188788,-0.398822863,
22495124,Si1H12C4O7,1.001327716,COO[Si](OC)(OOC)OOC,-0.287427489,-2.490210812,-2.619164365,-0.398803253,
21161762,H9C7N1O2,0.451314799,CC1=CC(=CC=C1)NOO,-1.324652886,-1.399417136,-1.018756413,-0.398147006,
44012331,H17C11N3O2,-1.250401697,CCN1C(=O)C=CC(=N1)C(=O)NC(C)(C)C,0.752313188,0.560820594,0.050933867,-0.39785624,
226689,H21C15N1O2,-1.49772234,CC1=CC2=C(C=C1[N+](=O)[O-])C(CCC2(C)C)(C)C,0.769164537,0.901853177,0.436699014,-0.397575049,
68276796,H18C10N2O2,-1.021536906,CCNC(CC1CC1)C(=O)C(=O)NC,0.22858445,0.363069472,0.091380471,-0.396929388,
72644663,H16C15N2O1,-0.526895619,CC1=CC(=CNCC2=CC=CC=N2)C(=O)C(=C1)C,-0.003707745,-0.447845363,-0.344117439,-0.396059567,
22494033,H11C11S1N1O1,-0.648709678,CC1=C(N=C(S1)C2=CC=CC=C2)CO,-0.219222766,-0.342597898,0.136414864,-0.395255805,
60673785,H15C13N1O3,0.000968917,COC(=O)C1=CC=C(C=C1)OCCCCC#N,-0.471296782,-0.877784143,-1.024638375,-0.395135425,
20624251,H10C7N2O4,0.336883082,CC1=C(C(=O)NO1)C(C(=O)OC)N,-1.587416689,-1.356670225,-0.424848636,-0.393047717,
37345023,H16C11N2O3,0.85367275,CC1=CC(=NO1)OCC(=O)NC2CCCC2,-1.170691359,-1.720923117,-2.026953864,-0.392925015,
25164562,H16C16N2,-0.626561297,C1=CC=NC(=C1)C#CC2=CC=CC(=C2)CCCN,0.016872802,-0.889302062,0.395511781,-0.392766895,
57911382,H12C10N2,-0.501056068,CC(C)(C)C1=CN=C(C=C1)[N+]#[C-],-0.268479069,-0.185541081,-0.397972525,-0.392526813,
64589389,H14C10N4,-0.656093375,CCNCCNC1=CC=CC(=N1)C#N,-0.006804356,-0.302560033,-0.05995484,-0.389599893,
44459223,H6C6S1N1O3F1,0.639573999,C1=CC(=CC=C1OS(=O)(=O)N)F,-1.080122598,-1.596551303,-1.578937256,-0.389481527,
296228,H12C14N2O2,-0.519511922,CC1=CC2=C(C=C1)N(C(C=C2)C#N)C(=O)OC=C,-0.057561926,-0.338558082,-0.375823072,-0.388413141,
26864583,H13C12N3O2,-1.811488125,C1=CC2=NC=CN=C2C=C1C(=O)NCCCO,1.135785991,1.007618883,0.965539397,-0.387586684,
237895,H12C11O3,-0.652400848,CCC(=O)C1=CC=C(C=C1)OC(=O)C,-0.21820604,0.053761912,-0.196572711,-0.386369897,
18408144,H9C13N3O2,-1.147043492,C1=CC=C(C(=C1)C2=CC3=NNN=C3C=C2)C(=O)O,0.074184814,0.272809061,0.781143204,-0.385498899,
66168708,H13C8S1N3O3,0.030499639,CC1=C(SC(=N1)N)C(=O)NCC(CO)O,-0.652114391,-1.044400667,-0.704693466,-0.384951601,
55295880,H7C10N3,-0.619178956,C1=CC2=C3C=CN=CN3N=C2C=C1,-0.415018983,-0.064283653,0.038865205,-0.382995716,
64692149,H13C11S1N1O1,0.259364429,CC1=CC=CC=C1S(=O)CC(C)C#N,-1.017645549,-1.11185598,-0.934350357,-0.380959766,
140500,H9C9S1N1,-0.142993522,CC1=C(C=C(C=C1)N=C=S)C,-0.716108387,-0.561134826,-0.577973802,-0.380699597,
58959683,H10C11N4O1,-0.726228331,CCC1=NC2=CC=CC3=C2C(=N1)NNC3=O,-0.210037261,-0.222306621,0.337434077,-0.378932466,
43727959,H16C12N1O2F1,-0.405080205,CCC(CC)NC1=CC(=C(C=C1)F)C(=O)O,-0.519121769,-0.444891386,-0.088078192,-0.37788866,
439963,H8C5O3,-1.036302946,C(CC=O)CC(=O)O,0.152013451,0.510811513,0.188757832,-0.376221007,
57374725,H12C12O3,-1.062142497,CCC(C=C1C2=CC=CC=C2C(=O)O1)O,0.540096193,0.414353179,-0.020498314,-0.375412739,
69135485,H15C13N1O3,-0.848043746,CCOC(=O)C=CC1=CC(=CC=C1)NC(=O)C,0.184614394,-0.23977383,0.347237133,-0.375342257,
10560236,H7C10N2Cl1O1,-0.681932927,C1=CC=C(C=C1)OC2=NC=C(C=N2)Cl,0.045529863,-0.003787584,-0.226959097,-0.371835933,
545550,Si1H15C6Cl1O2,1.160056194,CC(C)(C)OO[Si](C)(C)Cl,-1.697725662,-1.706308704,-2.304113912,-0.371329949,
72222879,H9C8S1N1O2,-0.412462546,CSC1=CC=CC(=C1O)C(=O)N,-0.3972284,-0.296663801,-0.292278512,-0.370593058,
62785661,H16C11S1N4,0.499302731,CC1=NC=CC(=N1)N(CCC(=S)N)C2CC2,-1.30992062,-1.25192928,-1.157104991,-0.37017445,
68441714,H13C9N3O2,-0.936635911,CCOC(=O)C1=CC(=CNN)N=C1C,0.273305892,0.104595242,0.215970826,-0.369339296,
62240325,H16C11N4O2,-0.785289775,CC(C)NC(=O)CNC(=O)C1=NC(=CC=C1)N,0.123317192,0.007698871,0.012133106,-0.368786693,
72710977,H12C12S1O1,-0.106080459,COC1=CC=C(C=C1)/C=C/C#CSC,-0.754833804,-0.910487039,-0.228023752,-0.368597662,
23322492,H5C3S1N1O1,1.200660428,C1CN(C1=O)S,-1.915729729,-1.148549953,-2.747864185,-0.368360431,
62483012,H16C12N3Cl1,-0.142993522,CC1=CC(=NC(=N1)Cl)NC(C2CC2)C3CC3,-0.243448388,-0.901674464,-0.631288845,-0.367565377,
65677144,H12C14N4,-0.918178702,CNC1=NC=CN=C1C2=CC3=CC=CC=C3N=C2,0.345179208,0.008799517,0.196107552,-0.367408305,
61544496,H12C11S1O1,0.000968917,CSCC1=CC(=CC=C1)C#CCO,-0.495719598,-0.925131065,-0.786440457,-0.367397395,
1482867,H14C13S1N2,-0.179907942,CC1=C(C2=CC=CC=C2C=C1)NC(=S)NC,-0.572331904,-0.459710628,-0.629231541,-0.366832983,
62756820,H13C11S1N3,-0.574883551,CC(CC1=CN=C(N=C1)C2=CC=CS2)N,-0.323627073,0.149082582,-0.298828455,-0.366337266,
567039,H16C12O5,0.071105229,CCOC(=O)C1C2CCCCC(=O)C2OC1=O,-0.946486835,-0.565735454,-0.890324043,-0.364871774,
21987725,H12C15O2,-0.999388526,C=COC1=CC=CC(=C1)C(=O)C2=CC=CC=C2,0.315516578,0.144055638,0.35239068,-0.364367114,
14340056,H14C16N2,-0.574883551,C1=CC=C(C=C1)C(=NCCC#N)C2=CC=CC=C2,0.345979442,-0.526637828,-0.279901254,-0.364201716,
2882908,H11C13N5,-0.881265638,C1=CC=C2C(=C1)NC(=N2)NN=CC3=CC=CC=N3,0.323603042,0.299952581,-0.159579806,-0.363303516,
63379924,H10C9S1O3,-0.571191024,C=CCOCC1=CC=C(S1)C(=O)O,-0.173677571,-0.042740843,-0.248612225,-0.363100619,
24253027,H9C10N5,-0.253734068,CC1=CC(=NC=C1)N2C(=C(C=N2)C#N)N,-0.345552399,-0.584078739,-0.480930754,-0.361960683,
64089111,H14C14N2O1,-0.770525092,CC1=CC(=CC=C1)CC(=O)C2=C(N=CC=C2)N,0.184393682,-0.124650162,0.086802969,-0.360838131,
60150253,H10C11N2O2,-0.818513024,COC(=O)C=CC1=CN=C2C(=C1)C=CN2,-0.092319039,-0.058732298,0.453565053,-0.358837559,
22672470,H6C5N4O2,-0.098698117,C1=CN(C=NC1=O)NC(=O)N,-0.640196512,-0.542486149,-0.673918764,-0.35878263,
15898867,Si1P4H8,0.565746516,[Si](P)(P)(P)P,-1.525893348,-0.634831866,-1.683337097,-0.357803794,
20365514,H10C6S1O4,-0.32017921,CCC(C(=O)O)SCC(=O)O,-0.377814735,-0.315434018,-0.485626551,-0.356568822,
64050805,H13C10N3O3,-0.083932078,CC(C(=O)N)NC1=C(C=CC(=C1)N)C(=O)O,-0.624786128,-0.567228484,-0.694694967,-0.356417636,
62925540,H10C10S1N4,-0.523204449,C1=CN=C(N=C1)SC2=CC(=NC=C2)CN,-0.224381773,-0.417491212,0.100247453,-0.351873146,
61552795,H15C10N2Cl1O1,-0.368167142,CC(C)(C)C1=CC(=NC(=N1)COC)Cl,-0.322887745,-0.402622614,-0.279057759,-0.351511591,
31749068,H17C12N3O2,-0.814821853,CC(C)NC(=O)CN(C)C(=O)C1=CN=CC=C1,0.159056355,0.001647783,0.18771375,-0.349341279,
71395453,H12C12O5,-0.777907434,C1COC2=C(C1=O)C=C(C=C2)OCCC(=O)O,0.09511422,0.444061996,-0.287371841,-0.346986321,
3041663,H16C12N1Cl1O1,-0.190981454,CCN(CC)C(=O)C1=CC=C(C=C1)CCl,-0.344651457,-0.691853248,-0.469615579,-0.346510774,
68385587,H18C14O3,-0.689315268,CCOC1=CC=CC=C1/C=C/C(=O)OC(C)C,0.187548184,-0.141873057,-0.051612471,-0.345647191,
11073865,H8C10N2O1,-0.309105698,C1=CC=NC(=C1)C2=CC(=O)C=CN2,-0.495694873,-0.511416332,-0.130489522,-0.34415297,
1519345,H9C8N1O3,-0.475216517,COC1=CC(=NC=C1)C(=O)OC,-0.111341331,-0.291462259,-0.233470465,-0.343653934,
60222417,H13C11S1N3O1,0.152315053,CCC(C(=O)N)SC1=NC2=CC=CC=C2N1,-0.939780126,-0.861954947,-0.710793374,-0.342597214,
57280156,H9C11N3,-0.552735171,CC1=CC=C(C=C1)C2=NC=CN2C#N,-0.178231728,0.090457735,-0.300435724,-0.341069205,
57008351,H12C7S1N2O2,-0.069167396,C1CSCCN1N(CC=O)C=O,-0.533625785,-0.565349241,-0.7351435,-0.340270119,
18715812,H8C11S1F2,-0.083932078,CC1=C(SC=C1)C2=C(C=CC(=C2)F)F,-0.402220968,-0.450673481,-0.924477867,-0.338194758,
69598172,H17C13N3O1,-0.154068391,CCNC1=CC=CC2=CC(=C[N+](=C21)[O-])NCC,-0.004825782,-0.862682953,-0.693748607,-0.337243752,
11160077,H12C11O4,-0.257426595,CC1=C(C=CC(=C1)C(=O)OC)OC(=O)C,-0.222645018,-0.680923286,-0.34651677,-0.33706081,
60790540,H13C9N3O2,-1.220870975,CC(C)(C)NC1=NN=C(C=C1)C(=O)O,0.458729219,0.824775845,0.368301358,-0.335134417,
64122665,H15C10N3O3,0.067414058,CC1=CC(=NN1)C(=O)N(CC(=O)O)C(C)C,-0.710309555,-0.803840321,-0.696453962,-0.334726944,
54026146,H20C13O2,0.927500233,CC(C)(C)CC(C)(C1=CC=CC=C1)OO,-1.584751856,-2.001898903,-1.196656668,-0.333467788,
440024,H10C6O3,-0.50843841,CC(C)C(=O)CC(=O)O,-0.401826881,-0.123155898,0.050221525,-0.33334608,
60701011,H16C12O3,-0.220512176,CC1=CC(=C(C=C1)C(=O)C)OCCOC,-0.443102252,-0.464113213,-0.426525338,-0.332546222,
61699551,H12C8N3Cl1,-0.15037722,CCCCNC1=NC=CN=C1Cl,-0.248104761,-0.909013751,-0.381969268,-0.33170324,
1302614,H15C12N1O2,-0.124537669,CC(C)COC1=C(C=C(C=C1)C#N)OC,-0.477794537,-0.636050968,-0.488193038,-0.329275258,
64086004,H12C11N2O1,-0.286957317,C#CCCNC(=O)CC1=CN=CC=C1,-0.217308114,-0.538621548,-0.354169943,-0.328495259,
43671038,H16C13N2O1,0.842599238,CCC1=C(ON=C1C2=C(C=C(C=C2)C)C)N,-1.122089958,-1.748987133,-1.625789792,-0.328178195,
19537730,H10C7Br1N3O1,0.816759687,CC(C(=O)NC)N1C=C(C=N1)Br,-1.425592125,-1.426838286,-1.564955301,-0.327851109,
57867664,H14C15N2,-0.556426341,CC(C)C1=C(N=CC=C1)C2=CC=CC(=C2)C#N,-0.107605197,-0.077031162,-0.107344847,-0.326876705,
66091365,H17C11N3O1,-0.438302097,CC(CCN)CNC(=O)C1=CN=CC=C1,-0.266729047,-0.008564044,-0.367449843,-0.326274871,
20310795,H11C6N1O1,-0.670858058,CN(C)CC(=O)C=C,-0.18472888,-0.001255603,0.242926656,-0.325938667,
4381428,H10C14N2,-0.873883297,C1=CC=C2C(=C1)C=CC=C2C3=NC=NC=C3,0.218487752,0.332488282,0.115160338,-0.32591892,
64687302,H9C10N3F2,-0.179907942,C1CC(=NN=C1C2=C(C=CC=C2F)F)N,-0.469948686,-0.50164501,-0.44261603,-0.325655592,
53929996,H14C11N4O1,-0.250042897,CC1=CC(=NC2=C1C(=O)C(=CN2)CNN)C,-0.097617348,-0.445145571,-0.654549243,-0.324573476,
59747997,H10C8N4,-0.90710519,CC(C)C1=NN2C=CC=NC2=N1,0.596977032,0.081891325,0.096055695,-0.324398586,
13222889,H11C12N1O1,-0.766833922,CC1(C=CC2=C(C=CC=C2O1)C#N)C,-0.28505332,0.346890463,0.292348251,-0.324386062,
12714427,H14C12O1,-0.648709678,CC(=C(C)C(=O)C1=CC=CC=C1)C,-0.154084802,-0.012756865,0.173189181,-0.32329692,
57307791,H6C9N1Cl1O2,0.355338936,C1=CC2=C(C=CN2)C(=C1)OC(=O)Cl,-0.953744722,-1.221308605,-0.827661122,-0.32278294,
17930140,H13C13N1O1,-0.471525346,CC1=C(C=CC2=CC=CC=C12)C(=O)NC,-0.197685797,-0.021409032,-0.295940513,-0.321601897,
59259224,H8C9N4,-0.390315522,C1=CN=C(N=C1)C2=CN=C(C=C2)N,-0.330410066,-0.254955841,-0.170126063,-0.321073089,
13349632,H11C15N3,-0.630253824,C1=CC(=NC(=C1)C2=CN=CC=C2)C3=CN=CC=C3,0.241397239,-0.31790492,0.044638515,-0.32043844,
57232757,H12C10S1N2O3,-0.242660556,CC1CCC2=C(C1)SC(=N2)NC(=O)C(=O)O,-0.372846289,-0.528957576,-0.291915912,-0.320283574,
55531134,H14C12S1N2,-0.859117258,CC1=NC2=CC=CC=C2N=C1SC(C)C,0.188209115,0.304757421,0.164833953,-0.319925214,
59580119,H12C10N3Cl1,-0.796364643,CC(C)(C)C1=NN2C=C(N=C2C=C1)Cl,0.135530862,0.053469475,0.281681128,-0.319735411,
56605659,H14C12O3,-0.729919502,CC(=CCOC1=CC=C(C=C1)OC)C=O,0.231739555,-0.364851439,0.428171488,-0.31578315,
60735040,H17C11N3O3,-0.71884599,CCN1C=CC(=O)N(C1=O)CC(=O)NC(C)C,0.234496954,-0.041415625,0.074047682,-0.314901493,
12197971,H9C6S1N3O1,0.277820282,CC1=CC(=O)N(N1)C(=S)NC,-0.868720914,-0.469193215,-1.383935659,-0.31473149,
154564,H12C10O2,-0.53058679,CC12CCC=C(C1(C2)C=O)C=O,-0.286107133,0.021131817,-0.029228999,-0.314327448,
65566886,H14C7S2N2O3,0.281512809,C1COCC1CNS(=O)(=O)CC(=S)N,-0.587489916,-1.073733141,-1.066768754,-0.313908897,
21819635,H10C11N4O1,-0.198363795,C1C2=C(C3=CC=CC=C3O1)C(=NC(=N2)N)N,-0.504413625,-0.324929561,-0.457634353,-0.313678154,
24012,Al1Cl3,-1.032981861,[Al](Cl)(Cl)Cl,0.288641198,1.278256366,-0.328451709,-0.310083288,
45078288,H7C8S1N2Cl1,0.189228116,C1=CC2=C(C=C1Cl)NC(=N2)CS,-0.880038768,-0.770375487,-0.775066135,-0.309632673,
56626266,H12C11O3,-0.729919502,COC=C(C(=O)C1=CC=CC=C1)OC,0.073104167,-0.01771471,0.285083395,-0.308214276,
1713494,H9C6S1N1O3,0.307352361,COC(=O)C1=CNCCS1=O,-1.323963008,-0.598712895,-0.83991237,-0.306755199,
297203,H14C10O2,-0.349709932,CC(=O)C(C1CCC=C1)C(=O)C,-0.692386002,-0.463912086,0.368424797,-0.306167181,
66137681,H15C10S1N3O1,-0.072858566,CC(CCO)SC1=C(C=CC=N1)C(=N)N,-0.667903786,-0.322763435,-0.6258087,-0.305841937,
21278616,H10C7S1N2,-0.047019015,CCC1=C(C=NC(=S)N1)C,-0.752631201,-0.569227416,-0.366858367,-0.304962338,
61733862,H14C8N4O2,-1.036302946,CCC(C)CN1C(=C(C=N1)[N+](=O)[O-])N,-0.16639526,0.127391703,1.319447186,-0.304744201,
13116882,H7C4N3O2,-0.833277707,CC(CN=[N+]=[N-])C(=O)O,-0.143027462,0.774428674,0.04560802,-0.303803981,
19621614,H14C12S1N2O1,-1.07690718,CCC1=C(C=C(S1)C=O)CN2C=C(C=N2)C,0.680815565,0.124779518,0.603844711,-0.303546957,
43534530,H7C7S2N1,0.108018292,CC(C1=CC=CS1)N=C=S,-0.814913166,-0.531130489,-0.797112723,-0.303183584,
66065551,H13C12S1N1O1,0.192919287,CC1=CC=C(C=C1)SC2(CC(C2)O)C#N,-0.0990164,-1.128233648,-1.160388962,-0.301480192,
45806389,H17C12S1N1O2,0.119091804,CC(C1CC1)N(C)S(=O)(=O)C2=CC=CC=C2,-0.381269551,-0.871757117,-0.911874306,-0.301270927,
9859537,H12C10N5Cl1,-0.460450478,CCNC(=NCC1=CN=C(C=C1)Cl)NC#N,0.209334208,0.071830035,-0.705896989,-0.30101403,
248521,H8C9N2O2,0.451314799,C1=CC=C(C=C1)C2C(=NOC2=O)N,-1.147180641,-1.175146852,-0.820439983,-0.29813718,
12889418,H12C9N6,-1.028920604,CN(C)C1=NC=CC(=C1)C2=NC(=NN2)N,0.543500052,0.383515337,0.37631713,-0.297238216,
68907694,H10C11S1N2O1,-0.187290283,C1=CC(=CC(=C1)NC(=O)N)C2=CC=CS2,-0.222025696,-0.633203107,-0.362234576,-0.296555705,
43315743,H12C9N4O2,-0.645018507,C1=CC(=CN=C1)NC(=O)C(=O)NCCN,0.226133695,-0.033118824,-0.033652204,-0.295948809,
29064444,H6C4S1N4O1,0.167079736,C1=NNC(=S)N1CC(=O)N,-1.151896414,-0.716607305,-0.408225616,-0.295915021,
63302807,H12C11N4O2,-0.992006185,CN1C(=CC=N1)CNC2=NC=CC(=C2)C(=O)O,0.633595125,0.294723277,0.274809731,-0.295481737,
