CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,dissociated
20594550,H20C8N2,1.67891642,CCNC(C)NC(C)(C)C,0.506951723,0.864608161,0.664289119,-0.500150043,TRUE
22224355,H28C13,1.88960082,CCCC(C)CCC(CC)CCC,0.885714733,1.016464185,0.768100727,-0.499753802,TRUE
45092440,H13C8N1,2.243389509,C1CC2(CC2)NC13CC3,0.998972319,1.266114319,1.484697805,-0.496730681,TRUE
62974839,H24C11N2O1,1.885625863,CCC(CNCC)N1CCCOCC1,0.8742843,1.050792172,0.756424768,-0.495896058,TRUE
63596469,H23C10N3,2.092333844,CC1(CNCCN1CCN(C)C)C,0.729468886,1.269835516,1.30442391,-0.495545537,TRUE
64942753,H22C11N2,1.782271141,CC1CN(CCCN1)CC2CCC2,0.85533205,0.772933576,0.74805326,-0.495082423,TRUE
21873843,H10C5N2,1.670966506,C1CN2CC1CN2,0.246276908,0.866266747,0.934696895,-0.494276495,TRUE
62221502,H20C10S1N2O2,0.538046833,C1CNCCC1(CN2CCS(=O)CC2)O,-0.324885111,-0.430922629,-0.564808787,-0.489126171,TRUE
60893808,H15C8S1N3,-0.400091189,CC1=CSC(=N1)NCCCCN,-1.317781739,-1.641472324,-1.151718447,-0.48511649,TRUE
58266421,H21C10N1O1,1.746495069,CC1(CCNCC1)OC(C)(C)C,0.529121805,0.873480889,0.926388462,-0.485082342,TRUE
14356855,H21C10N1,1.977054253,CC(C)N1CCCC(C1)(C)C,1.099202951,1.040229202,0.904998891,-0.481121952,TRUE
23352,H10C5O1,1.873699531,CC1(COC1)C,0.418527392,1.033204993,1.287566131,-0.480300013,TRUE
63692933,H19C9N3,0.39891604,CN(C)CCN(C)CCCC#N,-0.604898203,-0.337390361,-0.739475103,-0.479751964,TRUE
65296163,H32C15N2,1.90152569,CC(CCCC(C)N)CN(C)C1CCCCC1,1.043401879,1.510484634,0.279808591,-0.478480328,TRUE
66344179,H20C10O2,1.690842752,CC(C)(C)CCOC1CC(C1)O,0.595600356,0.824354748,0.787121467,-0.477575281,TRUE
61477096,H30C13N2,1.53581067,CCC(C)C(C)NC(CN(C)C)C(C)C,0.43649873,0.834214631,0.47203878,-0.477446645,TRUE
62262275,H28C13N2,1.845873373,CCC(CC)(CNC)CN1CCCCC1,1.019595047,0.893167333,0.761498834,-0.477226484,TRUE
22328810,H22C12N2,1.639165391,C1CC2CCN(CC2)N3CCC1CC3,0.247497562,0.428187555,1.384231821,-0.476263206,TRUE
61927079,H24C12N2O1,0.522145545,CCCNC(C)(CCOC(C)CC)C#N,-0.405496276,-0.418920162,-0.464532906,-0.475897663,TRUE
65524116,H24C12N4,-0.288786554,CC(C)CC(CC1=NN=CN1C(C)C)CN,-1.303849045,-1.35508588,-1.05626433,-0.474806599,TRUE
3285325,Si1H16C6S2O2,-0.284811598,CCO[Si](OCC)(SC)SC,-1.020173176,-1.350407517,-1.325862639,-0.47366809,TRUE
57012175,H4C4N1Cl1O1,0.168356856,C1=C(NC=C1O)Cl,-0.825110181,-0.356452023,-1.126406811,-0.468839931,TRUE
54194952,H19C9S1N1O4,-0.964564278,CCCCOC(=O)N(CC)S(=O)OCC,-1.512074713,-2.364139424,-1.826134722,-0.468109338,TRUE
61938727,H24C11N2O3,0.367114924,CCNC(C)(CCCOCCOC)C(=O)N,-0.312249058,-0.470720368,-0.924146756,-0.468076826,TRUE
62425747,H28C14N2,1.639165391,CCN(C1CCCCC1)C(C)CNC2CC2,0.822586887,0.719328169,0.569931813,-0.467608217,TRUE
21674805,H28C15O2,1.368855178,CC(C)(C1CC2CC(C1)CC(C2)C(C)(C)O)O,0.599496781,0.412185655,0.289624701,-0.467543066,TRUE
21893709,H22C10O1,1.440407323,CCCC(CC)(CC)CCO,0.369260317,0.694148647,0.45412186,-0.467281857,TRUE
66210605,H24C12N2,1.468233482,CCC(C(C)C)N1CC2CNCC2C1,0.610712664,0.541868605,0.460835887,-0.465213881,TRUE
14989939,H22C11N2,1.806122343,C1CCC2CC(CCC2C1)(CN)N,0.66022517,1.04305238,0.933943495,-0.463524331,TRUE
11767225,P1H19C8O2,0.991213826,CC(C)(C)P(=O)(C(C)(C)C)O,0.513167148,-0.169469125,-0.14890707,-0.463141754,TRUE
12575279,P1H20C8N1O1,0.955437754,CC(C)(C)P(=O)(C(C)(C)C)N,0.109791528,0.801368625,-0.820474439,-0.462604591,TRUE
59842039,P1H10C4N1O4,0.243883958,C=C(CNCP(=O)(O)O)O,-0.865327181,-0.734451407,-0.438920786,-0.461725208,TRUE
62260758,H20C10S1N2O2,0.557921618,C1COCC1(CN)CN2CCS(=O)CC2,-0.351839071,-0.204465212,-0.527187811,-0.459542824,TRUE
19764045,H10C4N2O2,1.829973545,C1CC1(C(N)(O)O)N,0.57840554,1.016460853,1.142053794,-0.458833408,TRUE
140831,H12C8,2.45009749,C1CC12CCC23CC3,1.219010383,1.68157476,1.70835882,-0.456891418,TRUE
62270330,H21C13N1O2,0.247860375,C1CCC(C1)(CN2CC3CCC2C3)C(=O)O,-0.609039246,-0.685833421,-0.701962757,-0.456736092,TRUE
61830605,H22C11N2O1,0.514195631,CCC(CC)(CN)C(=O)NCC1CC1,-0.03992601,-0.467729748,-0.688436586,-0.45644654,TRUE
65265674,H17C8N1O2,0.180281727,CC(C)(C(=O)O)C(C)(C)NC,-0.772214056,-0.606756928,-0.818767023,-0.456430531,TRUE
458593,H11C5N3O2,-0.563073185,CCC(C(=O)O)N=C(N)N,-1.870686354,-1.685052907,-0.862633341,-0.454858841,TRUE
57697374,H23C12N1O1,1.786246098,CCN(CC1(CC1)C)C2CC(C2)CO,0.546894035,0.981119887,1.102063985,-0.454776731,TRUE
62569080,H30C13N2,1.841898416,CCC(C)NCC(C)N(C)CCC(C)C,0.983561349,1.05526394,0.759189574,-0.454613397,TRUE
57813040,H15C8N1,0.31941252,CC(C)C(C)(C)C[N+]#[C-],-1.07939647,-0.361080404,-0.323569006,-0.453713907,TRUE
20194043,H12C6N2,1.531835713,C1CC2NCC1CN2,0.113158894,0.734692792,1.031503629,-0.452691971,TRUE
13806297,H17C8Cl1O2,-0.113879688,CC(C)CCOCC(CCl)O,-0.974659899,-0.57074703,-1.507533829,-0.451883616,TRUE
71435983,H25C12S1N1,0.438667069,C1CCC(C1)CCCCCNCCS,-0.38663464,-0.365015693,-0.625150927,-0.448800411,TRUE
142558,H28C13O1,1.527860756,CC(C)(C)C(C(C)(C)C)(C(C)(C)C)O,0.542322675,0.638599754,0.721915512,-0.446790721,TRUE
62367980,H28C14N2O1,1.786246098,CC(C)(CN1CCN(CC1)C2CCCC2)CO,1.360142296,1.168584283,0.171883941,-0.443021296,TRUE
21280601,H15C6N3O3,0.999165201,C1C(CC(CC1(N)O)(N)O)(N)O,-0.445579183,-0.064267608,0.853925332,-0.442236177,TRUE
53972443,H13C6N1O4,0.224009173,C(COCC(CO)O)C(=O)N,-0.870992824,-0.604545202,-0.496648801,-0.440702391,TRUE
560212,H14C8S1,-0.873135888,CC(=C)CSCC(=C)C,-1.846636122,-1.906749489,-1.509419083,-0.440566172,TRUE
57492390,H30C14,1.913452021,CCC(C)(C(C)C)C(C)CCC(C)C,1.244792855,1.073980723,0.791337006,-0.438374247,TRUE
20596514,H24C11N2,1.790221055,CCN1CCCN(CC1)CC(C)C,0.892507571,1.036800402,0.819300437,-0.437009126,TRUE
136635,Ge1H6C2F2,0.072952048,C[Ge](C)(F)F,-0.864024852,0.059975579,-1.596784655,-0.436615012,TRUE
13128713,P1H15C9,1.400656294,C1C2CC3CC1CP(C2)C3,0.077036613,0.89712928,0.612640872,-0.435860352,TRUE
61746180,H28C12N2,1.961152964,CCCNC(CC)C(C)N(C)CCC,1.297596334,1.004215138,0.966493909,-0.435858919,TRUE
19354190,H21C10N1O1,1.511960929,CC(C)(C)CC(C1CC(C1)O)N,0.730701325,0.605779573,0.587123366,-0.435379754,TRUE
64900100,H30C13N2O1,1.31320286,CCCNC(CCO)CN(CCC)C(C)C,0.744345515,0.340554056,0.277233888,-0.429579187,TRUE
20750679,H16C12,2.303016783,CC12C3C4(C1C5(C2C3(C45)C)C)C,0.969029706,1.66046798,1.705975971,-0.428929449,TRUE
23544680,H22C12,1.94127818,CC1CCCC2(C1)CCCCC2,0.928570525,1.252188359,1.077362955,-0.427618784,TRUE
64919359,H17C8N1O1,1.555686915,CC(CO)C(C1CC1)NC,0.506293041,0.873417578,0.723201549,-0.427358096,TRUE
57602277,H19C10N1,1.452333654,CC(C)(C)C#CCCCCN,0.567416396,0.674437212,0.552326766,-0.427136765,TRUE
88445,H14C6S1N2,-0.535247026,CCCCCSC(=N)N,-1.670682633,-1.631072631,-0.857850122,-0.425644051,TRUE
63218249,H28C13N2,1.710718997,CCCNCC(CC)N1CCCC1(C)C,1.041739123,0.873124347,0.677216073,-0.423346241,TRUE
64526199,H17C8N1O2,0.061027178,CCC(C)(CC(=O)O)N(C)C,-0.740086942,-0.622657197,-0.985566434,-0.421898684,TRUE
14200416,H14C7O1,1.663016593,CC(C)(C)C1(CC1)O,0.479556881,0.925652632,1.052668933,-0.421861889,TRUE
98709,H18C10N2O1,1.098543504,CC1CCCC(N1C2=NCCO2)C,0.115735516,0.463747611,0.185546775,-0.421766769,TRUE
23278570,H5C4N1,0.935561509,C1=CNC=[13CH]1,0.077023611,0.610412951,-0.410851354,-0.42168322,TRUE
21355768,H28C14,1.881649445,CC(C)(C)CC1CC(C1)CC(C)(C)C,1.687298914,0.878120932,0.56077887,-0.419791603,TRUE
66607161,H24C13N2,0.573822906,CC(C)N(C1CCC(CC1)C#N)C(C)C,-0.184653654,-0.390311841,-0.198652542,-0.415847792,TRUE
57057200,H13C5N1O2,1.193948312,CCC(CCO)(N)O,0.225012158,0.13471609,0.73450694,-0.414601625,TRUE
64679489,H28C14N2O1,1.778296185,COC1CCN(CC1)CCC2(CCCCC2)N,1.100129007,0.946085481,0.801292408,-0.41456361,TRUE
64295475,H18C13N1O2F1,-0.809532196,CC1=C(C=C(C=C1)F)NCCCCCC(=O)O,-1.326828563,-2.031315897,-1.546244609,-0.41263208,TRUE
72718820,H17C11N3O2,-0.344438872,CCC(=O)NCC1=NN(C2=C1COCC2)C,-0.877787694,-1.403888801,-1.223245959,-0.411934306,TRUE
65583840,H14C8N2O1,0.879910652,CCC1(COC(=N1)N)C2CC2,-0.555870465,0.69489422,0.03019993,-0.411751378,TRUE
62107505,H29C15N1O1,1.818047214,CC(C)C1CCC(CC1)(CNC)OCC2CC2,0.992861731,1.267176447,0.731839376,-0.410377348,TRUE
62600172,H25C11N1,1.770346271,CCCC(C)CC(C(C)C)NC,0.894327989,0.980420132,0.977595181,-0.409782585,TRUE
69681321,H20C9N2,1.754444983,CCC(CC)(CN1CCC1)N,0.745647438,1.012205675,1.064218741,-0.406877182,TRUE
58839339,H9C9Cl1O3,-0.956612903,CCOC1=CC(=CC2=C1OCO2)Cl,-1.251603069,-2.00786577,-2.049064237,-0.406449061,TRUE
61634036,H24C10N2O1,1.603389318,CCN(CCO)C(CN)C(C)(C)C,0.901583652,0.935290092,0.548552754,-0.404123576,TRUE
21884919,H22C8N4,1.750470026,C(CC(CCCN)(CN)N)CN,0.801040136,1.069988787,0.961419843,-0.403160219,TRUE
67160274,H22C10O2,1.448357237,CCC(C(C)(C)C)(C(C)(C)O)O,0.502327132,0.566844865,0.860299452,-0.402600043,TRUE
52141648,H16C7S1O2,0.367114924,CCOCCSCCOC,-0.30687964,-0.388230902,-0.619095688,-0.402591834,TRUE
305922,H17C8Cl1O3,0.112704539,CCOC(CCl)(OCC)OCC,-0.74876765,-0.973069568,-0.353394037,-0.402224145,TRUE
558428,P1H16C7N1,0.351213636,CN1CCCC1CCP,-0.506997543,-0.016735909,-0.816286933,-0.398943549,TRUE
63176563,H22C13N2O1,-0.189408251,C1CCC(C1)C(=N)N2CCOC3C2CCC3,-0.268677695,-1.79187719,-0.898376072,-0.398451034,TRUE
65194419,H25C13N1,1.563636828,CNCC1(CCC1)CC2CCCCC2,0.778279231,0.797524137,0.73199356,-0.397185593,TRUE
62271282,H27C13N1O1,1.623264103,CCCCCN(C)CC1(CCCC1)CO,0.891619711,1.371859813,0.243299319,-0.393835578,TRUE
21045439,H22C11O1,1.694817708,CC1(C(O1)C(C)(C)C)C(C)(C)C,0.715457362,1.232138709,0.77690325,-0.393325634,TRUE
34715,H18C9O2,1.197923269,CCC1(CC(OC1(C)C)C)O,0.152922008,0.602382428,0.485168978,-0.392216065,TRUE
63622710,H20C12N2,0.776555931,CC1=CC=C(N1CCC2CCNC2)C,0.003330437,-0.150627386,0.124325083,-0.39210661,TRUE
20448556,H22C10O2,1.27345037,CCCCC(C(CC(C)C)O)O,0.3258072,0.359634046,0.784135897,-0.391795661,TRUE
12495876,Si1H8C2N1Cl1,0.891835522,C[Si](C)(N)Cl,-0.374920987,0.188977101,0.513023778,-0.391404446,TRUE
23399147,H14C11N2O3,-1.052017711,C1=CC=C(C=C1)NC(=O)CCCC(=O)NO,-1.736633751,-2.288126025,-1.478683839,-0.391231747,TRUE
69102127,H22C11O2,1.770346271,CC(C)CC1(OCC(CO1)(C)C)C,0.857226015,1.065160477,1.047608883,-0.390173906,TRUE
20673269,H16C10,2.275190624,C1CC2C1CC3CCC3C2,1.367376017,1.842444296,1.294345861,-0.38690095,TRUE
65991025,H17C9N3O2,1.229724384,C1CN(C(=O)N1)CCN2CC(C2)CO,0.101426954,0.727811867,0.539221098,-0.386785539,TRUE
19080116,H15C9N1,1.965127921,C1C2CC3C1CC(C2)(C3)N,0.756247306,1.435434231,1.405582847,-0.383019897,TRUE
63176833,H22C10N2,0.748729772,CCCC(CC)N=C(C(C)C)N,-0.004143433,-0.079552259,0.03615968,-0.382287555,TRUE
65496203,H21C11S1N1O2,-0.582947969,CC(C)OCCOCC1(CC1)CC(=S)N,-0.831948124,-1.440709249,-1.753331685,-0.379524192,TRUE
61906441,H25C13N3,0.108729582,CC(C)CC(C)N(C)CC(C#N)NC1CC1,-0.400591308,-0.643581541,-0.894679152,-0.377506791,TRUE
63810713,H10C6S1N2,-0.598849257,CCCN1C=C(C=N1)S,-1.409794081,-0.950410831,-1.697688662,-0.376890967,TRUE
62530360,H23C10N1,1.527860756,CCC(CCC(C)C)CNC,0.819269502,0.740010931,0.763012644,-0.376881532,TRUE
64023287,H21C11N3,0.263760203,CCC(C#N)N1CCC(CC1)CCN,-0.089247941,-0.656010525,-0.716666335,-0.375534235,TRUE
59456900,H19C8N1O2,1.360903803,CC(C)C(CCCO)(CO)N,0.547356454,0.684620315,0.60005032,-0.375114054,TRUE
28353513,H18C12N2O2,-0.98841548,CC1=CC(=CC(=C1)OCC(=O)NCCN)C,-1.548548074,-2.181200111,-1.467604468,-0.372017702,TRUE
62106421,H27C14N1O1,1.57556316,CC1CCC(CC1)(CNC2CC2)OC(C)C,0.898824175,0.74525243,0.851430349,-0.371863754,TRUE
21344327,Si1H13C5N1,0.808357046,CCNC(C)[Si]C,-0.062605646,0.216048461,0.040501371,-0.371854492,TRUE
70543945,H10C6O2,-0.105929775,CC1=CCCC1(O)O,-0.975281604,-1.374159205,-0.192680527,-0.370722002,TRUE
61125012,H21C12N3O1,-0.113879688,CCC1CCC(CC1)(C#N)NC(=O)NCC,0.333675629,-1.519761584,-1.378495562,-0.370490409,TRUE
55287772,H11C8N1O1,1.026991359,C1CCC2=C(C1)C(=CN2)O,-0.042028429,0.219254006,0.682350586,-0.370232986,TRUE
13439677,H16C11S1,-0.578973012,C1C2CC3CC1CC(C2)C34CS4,-1.383081082,-0.77869759,-1.796152878,-0.370168752,TRUE
12732223,H18C9,1.881649445,CC1(C(C1(C)C)(C)C)C,0.680394418,1.380756699,1.36762284,-0.369362396,TRUE
18705973,P1H11C6,0.565872992,C1CC1PC2CC2,-0.447742554,0.086598762,-0.151685892,-0.36840811,TRUE
10996953,H8C3O2,1.710718997,C[11C](C)(O)O,0.570935328,1.179543781,1.186690157,-0.365831287,TRUE
413857,H11C6N1O1,0.200157972,CN(C)CC#CCO,-0.300333858,-0.695883238,-0.596167777,-0.365476465,TRUE
21061153,H16C10,2.03270657,CC12CC3CC(C1)C(C3)C2,0.837593952,1.49272085,1.575017408,-0.365464583,TRUE
71405648,H24C13O1,1.456308611,CC(C)C12CCC(CC1)(CC2CO)C,0.803960118,0.759507442,0.616166087,-0.364882031,TRUE
560783,P1H17C7,1.233699341,CC(C)P(C)C(C)C,0.103094587,0.390641528,1.022413762,-0.364158024,TRUE
54315639,H19C10N1,1.766369853,CC1(CCC1)NC2(CCC2)C,0.583445414,1.618220264,0.930803741,-0.36110669,TRUE
21889765,H15C6N1O1,1.162145735,CC(C)(C)C(C)(N)O,-0.563087119,0.981752999,0.909810143,-0.359660197,TRUE
60812557,H20C9S1N2,0.85605945,CSCCCN1CCC(CC1)N,0.028342483,0.281558035,0.101477769,-0.359466677,TRUE
62256639,H29C14N3,1.762394896,CN(C)C1CCN(CC1)CC2(CCCC2)CN,0.908784459,1.347601635,0.875342937,-0.35924261,TRUE
69620736,H8C8N1O1F1,-0.952637947,CC1(NC2=CC=CC=C2O1)F,-2.037807162,-1.740534324,-1.231102351,-0.358588333,TRUE
60774294,H20C12N2O3,-0.471644795,C1CCC(CC1)(C(=O)O)NC(=O)NCC2CC2,-0.942072805,-1.181793191,-1.442510093,-0.358573617,TRUE
52133958,H15C8S1N3,-0.415992478,CCCN1C=NN=C1SCCC,-1.077175399,-1.32742556,-0.974353905,-0.355162905,TRUE
21634314,H12C7N1F1,1.555686915,C1CC2(CCC1(C2)N)F,0.471989147,1.130514273,0.934521686,-0.35500594,TRUE
60916570,H24C12N2O1,0.22798413,CCCC1CCC(CC1)(C(=O)N)NCC,-0.413549591,-0.552273495,-0.479376652,-0.354858688,TRUE
10877400,Si1H9C4Cl1F2,-0.745929965,C[Si](C)(C)C(F)(F)Cl,-2.100696078,-1.061122087,-1.181338483,-0.350894459,TRUE
13721376,H18C10,1.953203051,CC1(CCC2(CC1)CC2)C,1.219174139,1.384575363,1.152562857,-0.350549466,TRUE
63956222,H21C11N1O2,0.025251105,CCN(CC1CC1)C(C)CCC(=O)O,-0.996205838,-0.650332512,-0.379899725,-0.350365232,TRUE
64813359,H23C11N1O2,1.639165391,CC1CCC(CC1)OCC(C)(CN)O,0.878329853,1.097152614,0.851612567,-0.34840019,TRUE
22094240,H24C11O2,1.694817708,CC(C)(C)OC(C)(C)OC(C)(C)C,0.814670104,1.214038376,0.976782209,-0.346493739,TRUE
20472924,H16C8N2,1.917426978,C1CC1(CCC2(CC2)N)N,1.330446333,1.073804119,1.270797709,-0.346205462,TRUE
23004155,H24C14N2,0.375064838,C1CCC(CC1)C2CCN(CC2)CCC#N,-0.122121101,-0.548841362,-0.278025934,-0.345697152,TRUE
64934590,H30C15N2,1.555686915,CCC(C)C(C)N1CC2(CCCC2)NCC1C,0.877632161,0.844111167,0.874936451,-0.345063494,TRUE
64387224,H19C10N1O3,-0.014501385,CC(C(OC)OC)NC(=O)CC1CC1,-0.233944296,-0.860815519,-1.016751091,-0.344667792,TRUE
71366347,H6C4O2,-0.312637756,C1C2C(O1)CO2,-0.871927413,-0.921324344,-1.212228788,-0.344594546,TRUE
68414089,H25C11N3O2,1.345003976,CN1CCN(CC1)CCN(CCO)CCO,0.691670441,0.828406663,0.451167829,-0.343961166,TRUE
62107500,H27C14N1O1,1.694817708,CC(C)C1CCC(CC1)(CN)OCC2CC2,1.400167096,0.753236303,0.869217614,-0.343638685,TRUE
57316979,H24C12O1,1.66699155,CCCCCC1(CCCCC1)CO,1.029554517,1.024891236,0.885655766,-0.343478855,TRUE
55087966,H28C14N2O1,1.94127818,COC1CCN(CC1)CCCNC2CCCC2,2.062032625,1.016830723,0.684687005,-0.343380698,TRUE
92286,H8C3O2,1.710718997,CC(C)(O)O,0.563985234,1.178564124,1.329345704,-0.343376988,TRUE
28347257,H14C9N1Cl1O1,-0.427917348,C1CC1C(=O)N2CCC(CC2)Cl,-1.202269761,-1.005016722,-1.120044079,-0.34059642,TRUE
64509548,H15C8Cl1,-0.00655001,CCC(CCC1CC1)Cl,-0.616274592,-0.856606992,-0.58621588,-0.339907906,TRUE
64090052,H22C10N2O2,0.291586362,CC(CCC(=O)NCCCCOC)N,0.128401231,-0.796358909,-0.486255375,-0.338162023,TRUE
10821723,H16C10N2O2,-0.415992478,CC12CCCC(=O)N1CCC(=O)N2C,-1.188265551,-0.922140725,-1.164098747,-0.337754598,TRUE
57052121,H16C9S1O2,-0.439842219,CSCCCC(=O)OC1CCC1,-1.143815674,-1.12139766,-1.079144058,-0.337471789,TRUE
21270276,H22C11N2O3,0.231959087,CCCCC(CN1CCN(C1=O)CCO)O,-0.304902374,-0.299448639,-0.707120923,-0.3345582,TRUE
60801761,H22C12N4O1,-0.189408251,CCC(CC#N)N(CC(=O)N)C1CCNCC1,-0.969909342,-0.776698289,-0.823137623,-0.33358675,TRUE
869036,H18C10N2,1.670966506,CC12CC3(CN(C1)CN(C2)C3)C,0.699783488,1.172753657,1.145036735,-0.332554273,TRUE
62456700,H23C13N1O2,-0.074128659,CC1=C(C=C(O1)COC(C)C)CNC(C)C,-0.345563507,-0.807497511,-1.0465367,-0.32953529,TRUE
263673,H16C10O1,1.138295994,C1CC1C(C2CC2)(C3CC3)O,0.344770016,0.385081807,0.720314097,-0.327453677,TRUE
62260936,H22C11S1N2O1,0.335313808,C1CCC(C1)(CN)CN2CCS(=O)CC2,0.047325209,0.091734465,-1.095777568,-0.327109887,TRUE
22363089,Si1H17C6N1O1,1.500034597,CCO[Si](C)(C)C(C)N,0.732586757,0.969452304,0.835766623,-0.327049685,TRUE
13000133,H10C4O1,1.53581067,CC(C)(C)[17OH],0.426907813,1.09579309,1.123986194,-0.326790819,TRUE
12881247,H10C5N1Cl1O2,-1.044066336,CC(C(C(=O)OC)N)Cl,-1.854154689,-1.852766714,-1.385178051,-0.326650074,TRUE
13638315,H17C11N1O1,-0.423942391,C1CCCC2C(C2(C#N)O)CCC1,-0.961831646,-1.245707491,-1.018576774,-0.325714789,TRUE
62260587,H24C11S1N2O1,0.498294343,CCC(CC)(CN)CN1CCS(=O)CC1,-0.034892637,-0.099491948,-0.303059862,-0.322054579,TRUE
19038123,H16C10N2O2,-0.956612903,CC1=CC(=NO1)OC2CCN(CC2)C,-1.867548572,-2.675833678,-0.240166672,-0.318951702,TRUE
14205183,Si1H24C10O2,1.619289146,CCC[Si](CCC)(OCC)OCC,1.09001919,1.225537685,0.632656802,-0.318275627,TRUE
55255535,H14C6N2O3,-0.034376169,COC(C(CC(=O)N)N)OC,-0.906213022,-0.582749496,-0.521262226,-0.317849373,TRUE
63572538,H18C8N4O2,-0.801582282,CCC(C(=O)NN)N(C)CC(=O)NC,-1.316967427,-1.239128127,-1.755521803,-0.317811752,TRUE
21918049,H12C7O2,1.690842752,C1CC2(CCC1(C2)O)O,0.693334009,1.316869057,1.15624576,-0.317679905,TRUE
11717,H9C3S1N1,-0.042327543,CC(CN)S,-1.605243508,-0.786561504,0.363329191,-0.316915532,TRUE
71394507,P1H19C10O4,0.196183015,CCOP(=O)(OCC)OC(C)(C)C#CC,-0.341115675,-0.466566821,-0.499238397,-0.315911656,TRUE
43259242,H16C11N1O1F1,-0.992390437,CCCCCOC1=C(C=C(C=C1)N)F,-2.161975875,-2.386771504,-0.32338416,-0.315826705,TRUE
61253072,H28C14N2O1,0.351213636,CC(C)CCCC(C)NC(=O)C1(CCCC1)N,0.259242505,-0.720154744,-0.379941776,-0.315749154,TRUE
66325472,H13C10N5O1,-0.849284686,CC1=NC(=CC(=N1)OC)NCC2=CC=NN2,-1.086760221,-2.017224162,-1.334300727,-0.315071842,TRUE
22027041,H20C10S1O2,-0.54319694,CCCCOC(=O)CCCCCS,-1.209948834,-1.082201377,-1.216206043,-0.313127572,TRUE
63661521,H14C11N3O1F1,-0.769781167,C1CC(=O)NCC1NC2=C(C=CC(=C2)F)N,-1.808710085,-1.576941574,-0.788263931,-0.310762015,TRUE
10261295,H14C7N4,0.832208248,C1CNC(=NC1)N2CCCN2,0.122312992,0.037140237,0.480122945,-0.309508095,TRUE
64726027,H26C14N2O1,0.120654452,CCCCCOC(C)CC(C)(C#N)NC1CC1,-0.256114378,-0.587474509,-0.639602204,-0.307525741,TRUE
65107,P1H4N1O3,0.180281727,NP(=O)(O)O,-0.407259399,0.15439587,-1.046567362,-0.306712679,TRUE
43810977,H21C11N1O1,1.58748803,CC(C)(C)N1CC2CCC(C1)C2O,0.864728735,1.180386819,0.902980478,-0.302394676,TRUE
58819642,H17C11N1O1,-0.881085802,C/C=C(/C)\C(=O)N(CC=C)CC=C,-1.530295953,-1.645727502,-1.281541652,-0.302384617,TRUE
64798360,H24C11N2O2,1.31320286,CC1(CN(CCO1)CCC(C)(CO)N)C,0.406758069,0.74532907,0.980118197,-0.301233874,TRUE
66407895,H18C10N2O1,0.987238869,CCC(COC)NCC1=CNC=C1,0.168561343,0.564305753,0.423831648,-0.300836311,TRUE
66178630,H26C11N2O2,1.571588203,CC(C)N(C)C(C)(CC(OC)OC)CN,0.899050915,0.903646999,1.108679895,-0.300564467,TRUE
53989306,H12C6N2O1,1.452333654,C1C2CC1(C(N2)O)CN,0.42578468,1.152579884,0.978349458,-0.300047823,TRUE
58242991,H13C8N2F1,-0.678352777,CC1=NN(C(=C1)CF)C(C)C,-0.726903951,-1.778919224,-1.296949573,-0.29461907,TRUE
21533601,H22C12N1Cl1,0.033201019,C1CCC(C1)N(CCCl)C2CCCC2,-0.716823797,-0.581369979,-0.355706802,-0.292250606,TRUE
61906234,H20C12N4,-0.145680804,CC(C)C1=NC=CN1CCCC(C)(C#N)N,-0.75099563,-0.580596916,-0.850414233,-0.290827395,TRUE
7172343,H11C7S1N3,-0.845309729,CCC1=NNC(=S)N1C2CC2,-1.538422816,-1.396133182,-1.338397124,-0.289503989,TRUE
20598482,H17C9N1,1.595437944,CC1(CC2CC(C1)NC2)C,0.735756234,1.192498414,1.128443522,-0.288269277,TRUE
64726966,H22C11N2O1,0.422767242,CC(CC(C)(C#N)NC)OC(C)(C)C,-0.54328683,0.082304432,5.25E-05,-0.288205268,TRUE
20714162,H23C10N1,1.515935885,CC(C)(C)C(C)(C(C)(C)C)N,0.6937306,1.114536531,1.059256809,-0.280047286,TRUE
10176414,H12C7S1N4,-1.020216595,C1=C(NC=N1)CCCSC(=N)N,-1.971247342,-2.477506417,-0.289659842,-0.279627303,TRUE
62361428,H27C13N3,1.205873182,CC(C)(C)CN(C)C(=NC1CCCCC1)N,0.814316179,0.577517796,0.562152513,-0.277272177,TRUE
66020174,H17C10N2Cl1,-0.408041103,CC1=C(N(N=C1C)CCC(C)C)Cl,-1.207921181,-0.938035162,-0.73477949,-0.276102087,TRUE
60718701,H18C10N2O3,-0.574998056,CCOC(=O)C1CCCCN1C(=O)CN,-1.1055926,-1.136865581,-1.132375322,-0.274973223,TRUE
61277559,H19C9N3O2,-0.260960396,COCC(=O)N1CCN(CC1)CCN,-0.899677399,-0.573649347,-0.958006861,-0.27474207,TRUE
9627,Si1H6C2F2,1.249599168,C[Si](C)(F)F,0.472122427,1.035300926,0.603187446,-0.273031118,TRUE
63873271,H28C14N2O1,0.104754625,CCCCC(CC)C(=O)N1CC(NC(C1)C)C,-0.015624252,-0.61965658,-0.686852692,-0.2727329,TRUE
87329,H12C6O2,0.649351468,C=COCCCCO,-0.143945791,0.185719075,0.276130068,-0.271691842,TRUE
62522290,H19C9N1O3,-0.423942391,CCC(CC)(CO)NC(=O)COC,-0.98215368,-0.810491463,-1.107961635,-0.271463267,TRUE
